,0,p_value,relevant,trigger
1448018400,0.11794599127596984,0.3948997493080989,,song begins; 唱歌开始，前面第二个trigger打早了; 
1448018415,0.16633458382439462,0.03411344750581288,True,
1448018430,0.1962645274125624,0.00465251082062829,True,
1448018445,0.16570019890425414,0.060136210876705586,,
1448018460,0.17951729658666546,0.051967739486745934,,
1448018475,0.1945559586653033,0.061440603236486487,,
1448018490,0.12022276382730993,0.17106131266498542,,
1448018505,0.1078565313782004,0.12454375964082197,,
1448018520,0.17568171813156588,0.09307632438244977,,
1448018535,0.21650839107883685,0.043371911140760964,True,
1448018550,0.25258139772665616,0.1695319523884296,,
1448018565,0.20629414603096355,0.12452735733316825,,
1448018580,0.11435837018017105,0.12959127625449374,,
1448018595,0.13777956582423706,0.059851086120838365,,
1448018610,0.17834859959042745,0.007439824327043524,True,
1448018625,0.1661084047967957,0.04667227523035203,True,
1448018640,0.17686241368816738,0.1765902957134481,,
1448018655,0.172930558895855,0.2727509773189808,,
1448018670,0.09358775702384108,0.4698016445068491,,
1448018685,0.08441535098987024,0.4538936905690724,,
1448018700,0.1780739269856998,0.21383616111573592,,
1448018715,0.2487130925605522,0.0036904394219374227,True,
1448018730,0.33786428673738433,0.003860970599272517,True,
1448018745,0.2460457919340334,0.011197956234822065,True,
1448018760,0.06045516976902585,0.329573663619501,,
1448018775,0.06543163531868768,0.5283508121583289,,
1448018790,0.1180771711242269,0.09464707610738572,,
1448018805,0.18092186738319527,0.07519768479423325,,
1448018820,0.22073253400460344,0.08153110809607905,,2. after auction. horse leaves; 女主人出来了，期间王健行小朋友传感器掉线; 
1448018835,0.21484265416551696,0.1320309279128721,,
1448018850,0.20310133395069693,0.055381551407833414,,
1448018865,0.15890171721362162,0.07360469644404798,,
1448018880,0.14969948129861987,0.057345400719841115,,
1448018895,0.18203472004227106,0.021274112722043576,True,
1448018910,0.14072592110132082,0.04354372713226377,True,
1448018925,0.07555081250642487,0.19321466421174194,,
1448018940,0.07283550215198586,0.4660408934129783,,
1448018955,0.0562016074411071,0.5438776330552056,,3. Rose leaves to scold Ted; 女主人离开; 
1448018970,0.0662326699598587,0.40791661005512825,,
1448018985,0.10717638504825484,0.03300090415113557,True,
1448019000,0.15372310664645072,0.007762296761099838,True,
1448019015,0.17602496301902076,0.024501669707204552,True,
1448019030,0.15393625327830152,0.04453091551013586,True,
1448019045,0.16026658649163658,0.15566714496836062,,
1448019060,0.12631062086025344,0.20015305574505504,,
1448019075,0.08308817336797045,0.20210856718399905,,
1448019090,0.1709178345844415,0.18115252222095224,,
1448019105,0.2090092340260332,0.01916556260593564,True,
1448019120,0.22721203009650845,0.0107638643119623,True,
1448019135,0.2841204119838958,0.062384017062509664,,
1448019150,0.2650174462990169,0.021466913200026583,True,
1448019165,0.19233008794847176,0.030330739023687762,True,
1448019180,0.08086746635023835,0.2856245607962122,,
1448019195,0.028042523033046097,0.4745088827537346,,
1448019210,0.04230382683899867,0.4552249293202881,,
1448019225,0.047980695313379035,0.4405670555243573,,阿伯特拿起喂马的桶，开始唱歌; 4. Albert names the horse Joey; 
1448019240,0.033900526123551857,0.4621744009216695,,
1448019255,0.1318917525559303,0.476570679523896,,
1448019270,0.35730688553520795,0.010015965226385192,True,
1448019285,0.5172966617910955,0.0003439114704022973,True,
1448019300,0.5123608104015158,0.001909537654115116,True,
1448019315,0.3125749554011617,0.0031333833376454468,True,
1448019330,0.0840512397423687,0.13826449221336712,,
1448019345,0.03389384616622861,0.5054883116414329,,
1448019360,0.0946664411062673,0.4612079056152338,,
1448019375,0.20139242822245645,0.040771693077675066,True,
1448019390,0.21205211278908528,0.019171605968755983,True,阿伯特跳上马; 5. Joey grows up. Albert rides on Joey. ; 
1448019405,0.094473067028183,0.15943727294998591,,
1448019420,0.056250739411623514,0.3990987888305345,,
1448019435,0.06184528292663299,0.5362286551321248,,
1448019450,0.04240714011820439,0.42322210932503934,,
1448019465,0.046610996854267985,0.4275642038980408,,
1448019480,0.1012447651081214,0.28693184226642576,,
1448019495,0.13546936337304027,0.13002759543239034,,
1448019510,0.1951734396661579,0.025930532547164927,True,
1448019525,0.19056296765332176,0.035097606354138056,True,
1448019540,0.07972129145542174,0.15820902112554402,,
1448019555,0.09711873227197126,0.457867671380973,,
1448019570,0.1669616492221366,0.25161978896734083,,ted去喝酒; 
1448019585,0.2761344338216257,0.022472549477772098,True,6. Ted agrees to go for a drink. Jac presses on Triggger but is unable to write comment once she tilts her phone; 
1448019600,0.2730092211666974,0.04091400406640649,True,
1448019615,0.11042079388150908,0.3081847546136974,,
1448019630,0.07268061840357479,0.3104955503253212,,
1448019645,0.19660022848666,0.14007824291349924,,
1448019660,0.2378904842386012,0.05045160902868322,,
1448019675,0.16477431251734526,0.11785286297526773,,
1448019690,0.1650993210952821,0.2169439743744086,,
1448019705,0.2448012660497928,0.07132672224217028,,阿伯特离开; 7. Albert exits. told joey that he will not sell it. ; 
1448019720,0.3474528496976963,0.006399122447460687,True,
1448019735,0.4398317321190008,0.0007749613581680577,True,
1448019750,0.4944665945879558,0.00010716707725322121,True,
1448019765,0.3615069616662954,0.003463421009906585,True,
1448019780,0.12685823694144635,0.494569100939721,,
1448019795,0.06460844782416272,0.4879151071322442,,
1448019810,0.14087179651137988,0.19239717106800772,,
1448019825,0.2056055993426529,0.056550036616776614,,
1448019840,0.13535281051849699,0.2429246998120577,,
1448019855,0.08543833739111481,0.11117824017651798,,
1448019870,0.19689934712700408,0.0411278857488554,True,
1448019885,0.3002253806989449,0.007132680071535462,True,
1448019900,0.3348039471851719,0.01731078167999976,True,
1448019915,0.2632382635931988,0.0777910111226217,,
1448019930,0.1411069468170346,0.09076061111079728,,
1448019945,0.13487643444480818,0.11889377414952555,,
1448019960,0.1204614263770814,0.2767768971375645,,
1448019975,0.0872824329942262,0.3409304736862811,,
1448019990,0.09969022795087973,0.24598215163593795,,
1448020005,0.08347848904070268,0.27086941932420155,,
1448020020,0.05597411931100819,0.454906736431544,,
1448020035,0.06469665349276442,0.2755087110199887,,
1448020050,0.2238220275837988,0.15820312724139232,,
1448020065,0.3042712566271506,0.02392722797178484,True,8. Rose lets go of Albert and told him to stop growing; rose准备离开; 
1448020080,0.1701683239552977,0.02632692377721664,True,
1448020095,0.10803894031384267,0.13934554787884407,,
1448020110,0.18572874444654733,0.2182463052477242,,
1448020125,0.2456100453121574,0.0059271946098424545,True,
1448020140,0.2644361650631434,0.005108990273803097,True,
1448020155,0.22715402922755626,0.013698260009841602,True,
1448020170,0.16296534618222627,0.04545397871504192,True,
1448020185,0.16228663093465506,0.4613804593899345,,
1448020200,0.12814586684596782,0.4691663991173671,,
1448020215,0.1004217284489624,0.5079057606596387,,
1448020230,0.07458895041434649,0.4974642727127264,,
1448020245,0.07776129944043016,0.4655780988638646,,
1448020260,0.21209847112464272,0.10339781248979607,,
1448020275,0.3689018242870292,0.007188579710871148,True,
1448020290,0.3405774236037261,0.003110501339329327,True,
1448020305,0.2374703942671162,0.012326413692166823,True,
1448020320,0.26006868421969304,0.08717706104714329,,
1448020335,0.2711573537771761,0.04928280118957215,True,
1448020350,0.2223871266818216,0.036087639016529706,True,
1448020365,0.1851897885445211,0.06764652315113398,,
1448020380,0.18444668262373426,0.08502016367479535,,
1448020395,0.15688449596032167,0.04287497376952057,True,
1448020410,0.1953898406579833,0.06799309731627808,,
1448020425,0.2597590558268696,0.027921660626349067,True,
1448020440,0.192485741223532,0.04656904997419736,True,
1448020455,0.09822873101433206,0.3055128124173219,,
1448020470,0.05473756164684375,0.5426994330543724,,阿伯特拉绳子; 
1448020485,0.07163733170131589,0.4023263373064518,,9. Albert walks behind Joey and saw Billy in the field checking the progress of the training. ; 
1448020500,0.19224297628737175,0.013725548594446895,True,
1448020515,0.3689954862892327,0.005660955607167312,True,
1448020530,0.31958505001020265,0.002730869326092354,True,
1448020545,0.1195074446472864,0.06934656414711883,,
1448020560,0.07018092709490173,0.5512835895452548,,
1448020575,0.14189266357677185,0.39539785248927206,,
1448020590,0.14111687244883905,0.09000671504328295,,
1448020605,0.1072275603005945,0.09282129096855678,,
1448020620,0.14775264588126213,0.07862240856364591,,
1448020635,0.2057456823393553,0.025140840758684672,True,
1448020650,0.1971755999801778,0.039415279882515065,True,
1448020665,0.10255527236981264,0.06018032368188536,,
1448020680,0.05065775811561754,0.3769642950786879,,
1448020695,0.041725045081688526,0.464547780410666,,
1448020710,0.06660639762775841,0.3818824396083103,,
1448020725,0.09957639684166007,0.2750585581891375,,
1448020740,0.16666956017821868,0.026683201650991452,True,10. before the bell. rose turns back. ; 钟响了，战争快要开始了; 
1448020755,0.2838978533689707,0.01937961917960536,True,
1448020770,0.21738447403440445,0.06499485198167095,,
1448020785,0.08341424348935478,0.3312438310394553,,rose走开了，乐队进厂; 
1448020800,0.06101135387688136,0.4636434566326549,,11. Rose leaves stage. Trumpeting music; 
1448020815,0.09657752526542646,0.058673189718864774,,
1448020830,0.14483844290050707,0.08279373778510972,,
1448020845,0.1113470675741134,0.17822227738198745,,
1448020860,0.08910957215287182,0.3227375067328227,,
1448020875,0.09436915546384997,0.2416521974606181,,
1448020890,0.05428162166230621,0.3735071673374911,,
1448020905,0.04136645555802623,0.5064367297647421,,
1448020920,0.13237370577737992,0.09709373351353318,,
1448020935,0.2813191562942817,0.015414286733885318,True,
1448020950,0.2661917257856193,0.02190730198559438,True,
1448020965,0.12870658974924232,0.14379037043253387,,
1448020980,0.08319240301453304,0.3904490508397496,,
1448020995,0.07451396055981366,0.4423232767744105,,
1448021010,0.06386193266407514,0.33079188230723644,,
1448021025,0.08233480844301339,0.12739926637934915,,
1448021040,0.07750041424874858,0.13221587270921406,,
1448021055,0.058019913893779314,0.30888399834574315,,
1448021070,0.11144478704950493,0.2763609614779244,,
1448021085,0.171370447549293,0.0584194788047371,,
1448021100,0.13433371796725402,0.13271900901005235,,
1448021115,0.07210922026628018,0.4964360991558378,,
1448021130,0.060146834743617664,0.4550341914954712,,
1448021145,0.06717997491818628,0.39337516371616377,,
1448021160,0.09767819160624007,0.29719793812780776,,
1448021175,0.10896921374250032,0.2541198522234459,,
1448021190,0.0979439505289508,0.1565731446430031,,
1448021205,0.16696888218618486,0.049587890063335485,True,
1448021220,0.22495875855701652,0.1746909915318578,,
1448021235,0.14327305927378484,0.3550999032858966,,
1448021250,0.16540111753014475,0.02351051654288166,True,
1448021265,0.2415859858500197,0.0022351092536244998,True,
1448021280,0.1728405239570305,0.0259539336572264,True,
1448021295,0.1828227353472204,0.02415634083527415,True,
1448021310,0.28426229909142936,0.0015616999022166325,True,
1448021325,0.2526229781321805,0.002879095660162726,True,
1448021340,0.11496717207882337,0.08549505239109235,,军队离开，带着joey离开; 12. Nicholls bought joey for the miltary; 
1448021355,0.11716928481672438,0.07020352782026877,,
1448021370,0.3152283678970006,0.00010371351068067582,True,
1448021385,0.4089607333389752,0.0002010194636906397,True,
1448021400,0.22227895947371312,0.002151633788417392,True,
1448021415,0.04397657807264578,0.2719152628083037,,
1448021430,0.008407541784783748,0.29600826085736137,,
1448021445,0.008786947188159158,0.3377422332552046,,
1448021460,0.0263639108226146,0.4264624438086322,,
1448021475,0.13036296589860574,0.14270372196577294,,
1448021490,0.23526649754935536,0.02574838572623693,True,
1448021505,0.2515500995217525,0.06413604209656804,,
1448021520,0.1617859104739345,0.17732977370627134,,军队长官说解散; 12. Nicholls shout dismiss; 
