,0,p_value,relevant,trigger
1448018400,0.17058634767101655,0.12664040975183224,,song begins; 唱歌开始，前面第二个trigger打早了; 
1448018415,0.20384825844950605,0.4209305095870223,,
1448018430,0.2023037127916497,0.13215955357448275,,
1448018445,0.1761518934154685,0.4342527879088851,,
1448018460,0.25153658748295304,0.15135212738277629,,
1448018475,0.245477645885736,0.23184799734963396,,
1448018490,0.1685111862401696,0.22817498382767135,,
1448018505,0.21878521730857484,0.08055736378644916,,
1448018520,0.3166225962590776,0.2692010233644903,,
1448018535,0.2967972092202016,0.1824945168906537,,
1448018550,0.2769911374923996,0.3107388418651769,,
1448018565,0.2917245992678154,0.5138343808324926,,
1448018580,0.20304303409227933,0.8225087080207614,,
1448018595,0.10756743347572274,0.5036001696096161,,
1448018610,0.15509275799755834,0.095136704098005,,
1448018625,0.2447625442202169,0.15778710001194046,,
1448018640,0.1858275304363244,1.0449526206354784,,
1448018655,0.0512442960183677,1.3557272733269372,,
1448018670,0.0029923795821291247,0.5242401582658736,,
1448018685,0.15344971143884786,1.1390812325202224,,
1448018700,0.35555634159401506,0.28300126751565924,,
1448018715,0.3217386486792848,0.015825158449636268,True,
1448018730,0.2681615912881891,0.017084779542869053,True,
1448018745,0.2066963407164692,0.052637194805070314,,
1448018760,0.06046617542077098,0.7406104687425312,,
1448018775,0.043371848046408534,1.2421029461001571,,
1448018790,0.18721250317818108,0.2172555574344879,,
1448018805,0.2788457861209514,0.08573681371901187,,
1448018820,0.1699393618398331,0.3302316707636291,,2. after auction. horse leaves; 女主人出来了，期间王健行小朋友传感器掉线; 
1448018835,0.06667703710818995,0.9035682679739928,,
1448018850,0.07095081417962315,0.7675986130720905,,
1448018865,0.07451057193705223,0.44727070538013536,,
1448018880,0.1852762751298425,0.1138579430291778,,
1448018895,0.3127383241301455,0.05070364457903069,,
1448018910,0.1851159401190844,0.07173693850382892,,
1448018925,0.02914303024692615,1.055295281145879,,
1448018940,0.007621943350071392,0.601104344539273,,
1448018955,0.026974757834624927,1.092618871739628,,3. Rose leaves to scold Ted; 女主人离开; 
1448018970,0.09116561097594264,1.2677539421728838,,
1448018985,0.15491294732683702,0.1956874563279823,,
1448019000,0.1994360359646026,0.19331485526981745,,
1448019015,0.15558912065436278,0.637516088683698,,
1448019030,0.18668970681509006,0.2244101277390563,,
1448019045,0.3302024681147463,0.34268368822009937,,
1448019060,0.2419217403973809,0.2295328316326959,,
1448019075,0.1593102246820551,0.03199717638295672,True,
1448019090,0.4317821488887964,0.035686372842759974,True,
1448019105,0.4669078182715769,0.040594079392603434,True,
1448019120,0.2462754940789501,0.06011648441583967,,
1448019135,0.2129976836915533,1.3133537576272256,,
1448019150,0.20653262567822656,0.9442862391665496,,
1448019165,0.119374551514427,0.4512803113848736,,
1448019180,0.02784252413843381,1.0858663703931162,,
1448019195,0.02486048892670966,1.258672621051282,,
1448019210,0.04820932900766666,1.192660677065312,,
1448019225,0.049784290759404666,1.1904153539010771,,阿伯特拿起喂马的桶，开始唱歌; 4. Albert names the horse Joey; 
1448019240,0.05375045827530449,1.404030455370333,,
1448019255,0.053045125475689216,1.2613938678823886,,
1448019270,0.09385067258871244,0.2470455776038229,,
1448019285,0.3078532835545917,0.014734517710519285,True,
1448019300,0.5641469985822191,0.04247179365685666,True,
1448019315,0.4871438625014219,0.02918155311541035,True,
1448019330,0.16403651740949768,0.04574448753827667,True,
1448019345,0.036223891580735,1.2787919277432742,,
1448019360,0.09276564425120512,1.1796648382169348,,
1448019375,0.1607169271809471,0.27107695367069634,,
1448019390,0.1355709410916154,0.29382541170128923,,阿伯特跳上马; 5. Joey grows up. Albert rides on Joey. ; 
1448019405,0.0704786756723725,1.1265237000247081,,
1448019420,0.11019801745459502,0.6086586188387363,,
1448019435,0.11845159123623222,0.5544218808166688,,
1448019450,0.09626386773744178,1.110761468928977,,
1448019465,0.10773734413698643,1.1751997177953124,,
1448019480,0.11238845754049892,0.5942945524381456,,
1448019495,0.1009507320728395,1.2147258176737992,,
1448019510,0.0681325424583944,0.9293694482114028,,
1448019525,0.040805587451362715,1.013668975787917,,
1448019540,0.04934499064503333,1.2181708665131266,,
1448019555,0.1267656643001835,1.4014114446092774,,
1448019570,0.19078993456574914,0.6594482825859629,,ted去喝酒; 
1448019585,0.34169729202988003,0.008578477017956316,True,6. Ted agrees to go for a drink. Jac presses on Triggger but is unable to write comment once she tilts her phone; 
1448019600,0.43811249994440493,0.07640994593415165,,
1448019615,0.2387381827746445,0.4078264724285256,,
1448019630,0.04589864155450237,1.072400271883684,,
1448019645,0.08324602350900494,1.0586171752906055,,
1448019660,0.16635740587886144,0.7926385801752037,,
1448019675,0.10931584849421436,1.0153311089528176,,
1448019690,0.051295284214049205,1.1144643022421816,,
1448019705,0.20636368340814384,0.2047277908547795,,阿伯特离开; 7. Albert exits. told joey that he will not sell it. ; 
1448019720,0.5573292899139791,0.012505310114098087,True,
1448019735,0.80094838880249,0.01452280475253732,True,
1448019750,0.6965091928821718,0.004146790410607604,True,
1448019765,0.4323603331721497,0.048431386833427334,True,
1448019780,0.18618144776588386,0.759191167983215,,
1448019795,0.0977076769934663,0.7672469776755918,,
1448019810,0.1883668673954967,0.5480975580374323,,
1448019825,0.23097579276573385,0.33255873727462376,,
1448019840,0.11342985990999048,1.070295227770233,,
1448019855,0.06771484590839404,0.5030760856758799,,
1448019870,0.3343508897854605,0.08980509936999513,,
1448019885,0.5783518176555311,0.06395165135109009,,
1448019900,0.4439326524277072,0.08282615789162716,,
1448019915,0.17749354856922914,0.7038793095847374,,
1448019930,0.09881347457668482,0.5531272412215628,,
1448019945,0.1940378433051955,0.3726765169150175,,
1448019960,0.2200954431040612,0.2575978252299301,,
1448019975,0.19566065389680315,0.3916646464346396,,
1448019990,0.1946595441341322,0.13692838958763054,,
1448020005,0.15716907801216826,0.08909676331921318,,
1448020020,0.1054260275840704,1.0133386721367654,,
1448020035,0.05088954390090043,1.2356782531116124,,
1448020050,0.12124139731792714,1.1212901272764482,,
1448020065,0.22842770512663724,0.7291921095053792,,8. Rose lets go of Albert and told him to stop growing; rose准备离开; 
1448020080,0.20554890821205124,0.2314050456526928,,
1448020095,0.14193738823703,0.2429764288938411,,
1448020110,0.12130882678226075,1.2393758947289657,,
1448020125,0.11927812999853035,0.34740402438235946,,
1448020140,0.16559776124845166,0.39535910060661295,,
1448020155,0.16707564704109135,0.2334177600271638,,
1448020170,0.2393278944582611,0.17125450054245042,,
1448020185,0.3646298955379304,1.055678667662916,,
1448020200,0.2890091646723437,0.9755571124176632,,
1448020215,0.19223460171584786,1.334159193453718,,
1448020230,0.11888580422019025,1.4230315284016153,,
1448020245,0.07017974815472114,1.4565142128235002,,
1448020260,0.13909778065017936,0.3337014090885007,,
1448020275,0.3348400457825298,0.045938048603735744,True,
1448020290,0.42836754992770704,0.05545410558967235,,
1448020305,0.4378313132030597,0.02170262457806117,True,
1448020320,0.4400923201638573,0.28502726340225204,,
1448020335,0.2529571747799572,0.33832084390067463,,
1448020350,0.16146589261843616,0.4669865366889335,,
1448020365,0.27470330566241913,0.23080867720973716,,
1448020380,0.2901758177579866,0.014130950095335937,True,
1448020395,0.20055594219668724,0.03228691413777892,True,
1448020410,0.2900550306663212,0.18434697484187604,,
1448020425,0.32328541259106125,0.07211783998833432,,
1448020440,0.1594349452224958,0.13789298641207207,,
1448020455,0.05271698276849105,0.925249940313642,,
1448020470,0.04040263574187604,1.2050196529854085,,阿伯特拉绳子; 
1448020485,0.05230602344491033,1.4712711269006988,,9. Albert walks behind Joey and saw Billy in the field checking the progress of the training. ; 
1448020500,0.12434749260469907,0.6208703480877447,,
1448020515,0.27659456283632694,0.5275209434224101,,
