,0,p_value,relevant,trigger
1448018400,0.17782815496559226,1.2187791896574438,,song begins; 唱歌开始，前面第二个trigger打早了; 
1448018415,0.27821952787529897,0.01513221020727671,True,
1448018430,0.3464274044827098,0.0180762509313218,True,
1448018445,0.2932531160688964,0.13080242117906907,,
1448018460,0.2730062765452318,0.288211380279113,,
1448018475,0.2997605538190113,0.17533441140036668,,
1448018490,0.15604534186104482,0.5035986177294173,,
1448018505,0.08296158720057796,0.4598858348749428,,
1448018520,0.12678506849041093,0.8873425471871007,,
1448018535,0.08390090146067951,0.4295168295109428,,
1448018550,0.16269590422879454,1.3000408428446817,,
1448018565,0.19787209798612068,0.5098775368126224,,
1448018580,0.09714058163081607,0.13697810304077696,,
1448018595,0.08245441992184409,0.4510535186748816,,
1448018610,0.09253499949452686,0.12413742597229604,,
1448018625,0.10364286746605826,0.6134719345377183,,
1448018640,0.22479334493626146,0.8714068935434733,,
1448018655,0.32518641027876194,0.3404694861502617,,
1448018670,0.20219060235148495,0.10070811498128346,,
1448018685,0.08728436571902128,0.3575713275541145,,
1448018700,0.14746602043117515,0.3652199373668839,,
1448018715,0.40058904926982797,0.06429432737002994,,
1448018730,0.6521665671294018,0.07651871150973026,,
1448018745,0.3907181244076944,0.1851606686207863,,
1448018760,0.0417838125795118,1.3441091355727108,,
1448018775,0.0780462035673109,1.2174027403653005,,
1448018790,0.09594612911263836,0.3214033726297505,,
1448018805,0.2066022463019446,0.7909875987493757,,
1448018820,0.411508672547183,0.6644805979286809,,2. after auction. horse leaves; 女主人出来了，期间王健行小朋友传感器掉线; 
1448018835,0.4015543176937073,0.059432485495558476,,
1448018850,0.3687548205494761,0.012327243733632276,True,
1448018865,0.3700890975712309,0.09386044827308083,,
1448018880,0.2598665163705734,0.17934215364449402,,
1448018895,0.19627533170664874,0.1276385948825302,,
1448018910,0.18486101628529344,0.5953407887297174,,
1448018925,0.08160909435347584,0.4524388470563642,,
1448018940,0.06528976305854779,0.9354416718632688,,
1448018955,0.06402479571087208,1.2883410334251617,,3. Rose leaves to scold Ted; 女主人离开; 
1448018970,0.017236964261910154,0.6844362786206544,,
1448018985,0.07654252706327007,0.05122036204834959,,
1448019000,0.2136325457192853,0.01714743457048064,True,
1448019015,0.3361340023497577,0.0701507701540867,,
1448019030,0.2533808697809189,0.21927157525286234,,
1448019045,0.10782154215227624,0.5185290176638929,,
1448019060,0.05911979799608221,0.8769524427091071,,
1448019075,0.020608715651309287,1.504439744540167,,
1448019090,0.006086311925129117,1.4715981082096372,,
1448019105,0.07077880422017581,0.20648342468125366,,
1448019120,0.2660992903085085,0.3008390883047636,,
1448019135,0.3589041079160131,0.04630889789456192,True,
1448019150,0.4179446604173858,0.045229853349542465,True,
1448019165,0.3956882592054333,0.08179108581029282,,
1448019180,0.1764272585767484,0.30411828727273466,,
1448019195,0.057484245312876166,0.4434409758000583,,
1448019210,0.07030880490497805,1.4971079667364031,,
1448019225,0.07935714461720073,1.4045910449954324,,阿伯特拿起喂马的桶，开始唱歌; 4. Albert names the horse Joey; 
1448019240,0.034282462482506416,1.6345161487878634,,
1448019255,0.017109595643336813,1.6127207950478493,,
1448019270,0.12471847520488698,0.040235452639305856,True,
1448019285,0.39803365879765706,0.08893965988133297,,
1448019300,0.4897053477316696,0.19885970338995085,,
1448019315,0.2572363665709677,0.1142815136599604,,
1448019330,0.06267174745954651,0.9650587711988518,,
1448019345,0.06311066532436709,1.101794562016146,,
1448019360,0.12779062798244864,1.2650092639328685,,
1448019375,0.28498101639594164,0.2184746329857951,,
1448019390,0.3789725006209941,0.052700877471557626,,阿伯特跳上马; 5. Joey grows up. Albert rides on Joey. ; 
1448019405,0.17908663471150318,0.06598864149518746,,
1448019420,0.022137333187396132,1.3176982834145723,,
1448019435,0.016868981047994922,1.6068139276174394,,
1448019450,0.001970648012343282,1.001310685700868,,
1448019465,0.0,0.8356424932236942,,
1448019480,0.08979120315828577,1.283575139357089,,
1448019495,0.221165367075026,0.0748770198502786,,
1448019510,0.4678066920748971,0.032851023855175895,True,
1448019525,0.4918547407294357,0.0158479449439053,True,
1448019540,0.16099231173795409,0.02788782959632659,True,
1448019555,0.027881532554698926,1.2465734523825145,,
1448019570,0.2063764195805841,1.1589734466722217,,ted去喝酒; 
1448019585,0.4814053995553042,0.35799240660117065,,6. Ted agrees to go for a drink. Jac presses on Triggger but is unable to write comment once she tilts her phone; 
1448019600,0.35571774928767497,0.15603884552691052,,
1448019615,0.07134428733853275,0.3511950030477995,,
1448019630,0.14479514695484394,0.2717295228759345,,
1448019645,0.4410616103939905,0.034838112781200976,True,
1448019660,0.5082765258686542,0.03483835883072597,True,
1448019675,0.3935152046670952,0.07651871150973026,,
1448019690,0.29903295664609325,0.4133225079226073,,
1448019705,0.2723369271327359,0.8714068935434733,,阿伯特离开; 7. Albert exits. told joey that he will not sell it. ; 
1448019720,0.3374366445791453,0.32823906391431296,,
1448019735,0.3344672908982046,0.07855105797248725,,
1448019750,0.4178079307265612,0.013054598233620157,True,
1448019765,0.3299481489595728,0.028322747887540106,True,
1448019780,0.0980382662778852,1.6546643118051827,,
1448019795,0.0845596331226371,1.4045910449954324,,
1448019810,0.20185074040882756,0.6149844206442153,,
1448019825,0.3618450188839646,0.08858807397251826,,
1448019840,0.284095563196612,0.3825774691515848,,
1448019855,0.08466186565402245,0.31523585925065345,,
1448019870,0.0818320273836725,0.6398072811966617,,
1448019885,0.17988438029603376,0.16979130631989026,,
1448019900,0.4238024823810094,0.288211380279113,,
1448019915,0.5303120778312671,0.17934215364449402,,
1448019930,0.2945591913777812,0.16641575133933034,,
1448019945,0.17566708323271896,0.4842790993754607,,
1448019960,0.11527223349702255,1.0778393356417315,,
1448019975,0.0404175770273555,0.8461471013603058,,
1448019990,0.08444195453911484,1.001242704745933,,
1448020005,0.06504179646427558,1.5317288530964772,,
1448020020,0.03227217284686928,1.3729639170660912,,
1448020035,0.11705158919938925,0.2519442448889372,,
1448020050,0.32250066697243607,0.18656246301193888,,
1448020065,0.3423005696515566,0.15970537370295446,,8. Rose lets go of Albert and told him to stop growing; rose准备离开; 
1448020080,0.1255986844078161,0.5200176266618453,,
1448020095,0.06091025126847833,0.9061474615156936,,
1448020110,0.23401619657576495,1.0120690376816173,,
1448020125,0.3931509440331599,0.07768697482542708,,
1448020140,0.5199505313340244,0.06429432737002994,,
1448020155,0.4367067955630975,0.06947062057307367,,
1448020170,0.15737016863090594,0.4388490266801314,,
1448020185,0.08077139452560282,1.0028754213958315,,
1448020200,0.05475909853445037,1.0929741464254832,,
1448020215,0.00013207292073049372,0.9664437431628544,,
1448020230,0.011343057819118534,1.5418380858372922,,
1448020245,0.12354752723754192,1.153580732270581,,
1448020260,0.18787642898796916,0.33217994903493697,,
1448020275,0.1997696510935266,0.01734324634615496,True,
1448020290,0.1931504625966352,0.07251443886396812,,
1448020305,0.13097962658891796,0.4920348861281984,,
1448020320,0.2967952192461414,0.21087758382753272,,
1448020335,0.5718188886949326,0.03539799068245927,True,
1448020350,0.5145868470555433,0.011184568288720104,True,
1448020365,0.2586035734984304,0.053659854237432775,,
1448020380,0.24933150837598175,0.8714068935434733,,
1448020395,0.225066357479956,0.3440280372307189,,
1448020410,0.08218072205005049,0.5145778234738783,,
1448020425,0.08184674660871248,0.4472923561050142,,
1448020440,0.1005242289914182,0.348195592257918,,
1448020455,0.07005848057249263,0.957090944377038,,
1448020470,0.04692803352414865,1.640923769274762,,阿伯特拉绳子; 
1448020485,0.1116317393275838,0.4328690062089296,,9. Albert walks behind Joey and saw Billy in the field checking the progress of the training. ; 
1448020500,0.2890604537981855,0.08426809015289366,,
1448020515,0.4668054311021259,0.12121545497618134,,
1448020530,0.4546018622336938,0.026341209141061916,True,
1448020545,0.2540040637852139,0.032674600541006384,True,
1448020560,0.08355644934455879,1.0120690376816173,,
1448020575,0.06543411764624862,1.0146760733937052,,
1448020590,0.09998942628733158,0.33995231292295225,,
1448020605,0.16413361082168687,0.3881983438075937,,
1448020620,0.18611291994911985,0.3499326510395799,,
1448020635,0.10728383109090928,0.13604551595221506,,
1448020650,0.062005764510980235,1.0039953453589059,,
1448020665,0.06058081751482707,1.1986004652410929,,
1448020680,0.04434541218210955,1.072639481433752,,
1448020695,0.013436302749540656,1.5490041795572032,,
1448020710,0.023288531351679333,1.4580581661401018,,
1448020725,0.05223592132050392,1.6712473702024548,,
1448020740,0.19894399255737286,0.3499326510395799,,10. before the bell. rose turns back. ; 钟响了，战争快要开始了; 
1448020755,0.4958229003047632,0.288211380279113,,
1448020770,0.42881492498412777,0.288211380279113,,
1448020785,0.10205189523455924,0.4203356251015222,,rose走开了，乐队进厂; 
1448020800,0.016547556514845057,1.6206170278673833,,11. Rose leaves stage. Trumpeting music; 
1448020815,0.11933645511059594,0.3655840874582541,,
1448020830,0.22260010162255686,0.295184661140995,,
1448020845,0.15147646755290814,0.3008390883047636,,
1448020860,0.0668829218348077,0.8700917596066341,,
1448020875,0.09799983264374786,0.5032300841567235,,
1448020890,0.08242671205755983,0.6899606799707163,,
1448020905,0.04644299556895105,0.7945825285922764,,
1448020920,0.13445070073979215,0.38130061021120704,,
1448020935,0.2168127009392636,0.576370637428502,,
1448020950,0.17682006475232825,0.13603448683753225,,
1448020965,0.18464413041925795,0.5462786719611041,,
1448020980,0.2526481852873991,0.9724795968058688,,
1448020995,0.21516487028259268,1.2890557347141158,,
1448021010,0.1244696110142984,0.5780745729663733,,
1448021025,0.08757369947380836,0.4843888085818851,,
1448021040,0.08656316847682463,0.26321331582619073,,
1448021055,0.07829449815800467,0.6037889171265897,,
1448021070,0.16137095817100344,0.972993217739648,,
1448021085,0.2315914021873852,0.8481016004271588,,
1448021100,0.10710011385676163,1.2902450823999918,,
1448021115,0.004970156856113793,1.3392092645661895,,
1448021130,0.0347772016488367,1.6603958053447103,,
1448021145,0.10652118688398103,1.1589734466722217,,
1448021160,0.13636872983614226,1.1589734466722217,,
1448021175,0.07840726635803127,1.3335046530411765,,
1448021190,0.08254544796634689,0.6422783670494355,,
1448021205,0.2793044056739385,0.17602920110049985,,
1448021220,0.41492051922483625,0.295184661140995,,
1448021235,0.26255074170987425,0.16844210711885174,,
1448021250,0.2382058996409528,0.16648691825822284,,
1448021265,0.3313166813388863,0.047354419558477134,True,
1448021280,0.18016464062720874,0.19354813660418926,,
1448021295,0.1904455026335356,0.06349635063561737,,
1448021310,0.5335418579771158,0.016169087711221088,True,
1448021325,0.4495558392949693,0.01464538780415876,True,
1448021340,0.10943222309810516,0.11679034715546426,,军队离开，带着joey离开; 12. Nicholls bought joey for the miltary; 
1448021355,0.1921854248182964,0.0324394368391104,True,
1448021370,0.5084859545085725,0.011677100794219826,True,
1448021385,0.5763804924072979,0.010437002730103324,True,
1448021400,0.27753304088713004,0.010949746294231948,True,
1448021415,0.045205622605676905,0.7646345266503295,,
1448021430,0.004707441958769587,1.1025007694846725,,
1448021445,0.009435704094270051,1.2871761199282732,,
1448021460,0.012950995006810429,1.3004978375217622,,
1448021475,0.19574547976272536,0.5647440544879334,,
1448021490,0.3751512044996233,0.06429432737002994,,
1448021505,0.3913826731274356,0.09478277415915663,,
1448021520,0.2947776995884973,0.288211380279113,,军队长官说解散; 12. Nicholls shout dismiss; 
1448021535,0.10637135447128394,0.5076360964430594,,
1448021550,0.04467937215926287,1.4045910449954324,,
1448021565,0.03509130017567798,1.4045910449954324,,
1448021580,0.0117185329987035,1.5418380858372922,,
1448021595,0.04256501239878694,1.653346523465828,,
1448021610,0.092934312280872,1.2197531312623693,,
1448021625,0.08410367077652517,1.498230406615526,,
1448021640,0.10004013917448283,1.6516322746296497,,
1448021655,0.13789019233838767,1.6872254729501923,,
1448021670,0.08174088523914039,0.8360142884547302,,"13, Captains salute each other; 军官互相敬礼; "
1448021685,0.035944332079213374,1.5233994066350243,,
1448021700,0.047477734741978514,1.640923769274762,,
1448021715,0.060610613302031414,1.6234213608429675,,
1448021730,0.0891935592001672,1.6392095204385837,,歌唱完; 
1448021745,0.13420873420022272,0.5495926933301981,,16. Song ends. Sea scene. Horses on ship; 
1448021760,0.1707881324267551,0.5974992756326376,,
1448021775,0.15966358926431873,0.8604217068616794,,
1448021790,0.08258465462829538,0.8722608888524023,,
1448021805,0.0513273034062728,0.8387018124088504,,
1448021820,0.16484382055770072,0.8714068935434733,,
1448021835,0.3372635620979841,0.4361232982072549,,
1448021850,0.4002587925306113,0.09478277415915663,,
1448021865,0.5368896251914795,0.20260433628575789,,
1448021880,0.7318799771463136,0.288211380279113,,
1448021895,0.6098639893096548,0.07956252980062471,,敬畏上帝，荣耀国王，长官发言完毕; 15. Soldiers reply: respect the Lord...; 
1448021910,0.28924541125254816,0.288211380279113,,
1448021925,0.08736471054410054,0.8848733174607798,,
1448021940,0.0207491811498386,1.624016581639428,,
1448021955,0.0,0.8356424932236942,,
1448021970,0.0231803888187862,1.5192514514337,,
1448021985,0.07841283831049015,1.1669975967120314,,
1448022000,0.0984759508952662,0.94204963872725,,
1448022015,0.06457635363626613,1.1248304171672496,,
1448022030,0.037115583520839567,1.3658112118971244,,
1448022045,0.01578273128813571,1.5200229700472119,,
